config,input,snr_dB,quantity,value_bps_hz,stderr_bps_hz
(8,2,16,2),K=1024,16.0,I_struct,1.25000,0.00000
(8,2,16,2),K=1024,16.0,GMI_svd,1.25000,0.00000
(8,2,16,2),K=1024,16.0,GMI_glrt,1.25000,0.00000
(8,2,16,2),K=1024,16.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,16.0,SER_genie,0.00000,
(8,2,16,2),K=1024,16.0,SER_struct,0.00000,
(8,2,16,2),K=1024,16.0,SER_svd,0.00000,
(8,2,16,2),K=1024,16.0,SER_glrt,0.00000,
(8,2,16,2),K=1024,16.0,SER_iid,0.00000,
(8,2,16,2),K=1024,18.0,I_genie,1.25000,0.00000
(8,2,16,2),K=1024,18.0,I_struct,1.25000,0.00000
(8,2,16,2),K=1024,18.0,GMI_svd,1.25000,0.00000
(8,2,16,2),K=1024,18.0,GMI_glrt,1.25000,0.00000
(8,2,16,2),K=1024,18.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,18.0,SER_genie,0.00000,
(8,2,16,2),K=1024,18.0,SER_struct,0.00000,
(8,2,16,2),K=1024,18.0,SER_svd,0.00000,
(8,2,16,2),K=1024,18.0,SER_glrt,0.00000,
(8,2,16,2),K=1024,18.0,SER_iid,0.00000,
(8,2,16,2),K=1024,20.0,I_genie,1.25000,0.00000
(8,2,16,2),K=1024,20.0,I_struct,1.25000,0.00000
(8,2,16,2),K=1024,20.0,GMI_svd,1.25000,0.00000
(8,2,16,2),K=1024,20.0,GMI_glrt,1.25000,0.00000
(8,2,16,2),K=1024,20.0,I_iid,1.25000,0.00000
(8,2,16,2),K=1024,20.0,SER_genie,0.00000,
(8,2,16,2),K=1024,20.0,SER_struct,0.00000,
(8,2,16,2),K=1024,20.0,SER_svd,0.00000,
(8,2,16,2),K=1024,20.0,SER_glrt,0.00000,
(8,2,16,2),K=1024,20.0,SER_iid,0.00000,
(8,2,16,2),K=8192,-10.0,I_genie,0.57309,0.02176
(8,2,16,2),K=8192,-10.0,I_struct,0.24706,0.01556
(8,2,16,2),K=8192,-10.0,GMI_svd,0.19732,0.01348
(8,2,16,2),K=8192,-10.0,GMI_glrt,0.22360,0.01292
(8,2,16,2),K=8192,-10.0,I_iid,0.26304,0.01318
(8,2,16,2),K=8192,-10.0,SER_genie,0.88000,
(8,2,16,2),K=8192,-10.0,SER_struct,0.98000,
(8,2,16,2),K=8192,-10.0,SER_svd,0.98600,
(8,2,16,2),K=8192,-10.0,SER_glrt,0.98600,
(8,2,16,2),K=8192,-10.0,SER_iid,0.98200,
(8,2,16,2),K=8192,-8.0,I_genie,0.91155,0.02421
(8,2,16,2),K=8192,-8.0,I_struct,0.51554,0.02108
(8,2,16,2),K=8192,-8.0,GMI_svd,0.44155,0.02081
(8,2,16,2),K=8192,-8.0,GMI_glrt,0.46950,0.01994
(8,2,16,2),K=8192,-8.0,I_iid,0.54535,0.01877
(8,2,16,2),K=8192,-8.0,SER_genie,0.69000,
(8,2,16,2),K=8192,-8.0,SER_struct,0.89800,
(8,2,16,2),K=8192,-8.0,SER_svd,0.92800,
(8,2,16,2),K=8192,-8.0,SER_glrt,0.91800,
(8,2,16,2),K=8192,-8.0,SER_iid,0.90400,
